id sire dam EBV sex
17933 16864 17072       27.03585573 2
17934 16864 17072       24.20727427 2
17935 15864 15834       32.61875770 2
17936 15864 15834       33.91311114 2
17937 15619 16220       19.68801961 2
17938 15619 16220       17.56355832 2
17939 17043 16145       20.17569633 1
17940 17043 16145       20.30254767 2
17941 16882 16172       28.74436106 1
17942 16882 16172       28.49081782 2
17943 16638 15758       24.53888239 2
17944 16638 15758       23.35578036 1
17945 16808 16020       31.10927795 2
17946 16808 16020       30.09137671 2
17947 15903 16698       27.83843129 2
17948 15903 16698       28.38155263 2
17949 17085 15315       31.02417578 2
17950 17085 15315       32.97936268 2
17951 16370 15352       22.81281939 2
17952 16370 15352       18.93924849 2
17953 15182 15203       36.34393342 2
17954 15182 15203       39.42476869 2
17955 16980 16770       19.05396743 2
17956 16980 16770       14.06953896 2
17957 15837 17015       22.22900346 2
17958 15837 17015       20.87893934 2
17959 16639 16689       29.76865175 2
17960 16639 16689       22.16933230 1
17961 17038 16974       26.58522592 2
17962 17038 16974       24.13049519 2
17963 15903 16230       24.52449441 1
17964 15903 16230       21.75454842 2
17965 15662 16540       33.03865419 2
17966 15662 16540       30.00543368 1
17967 15813 16477       35.48585877 2
17968 15813 16477       36.73922715 1
17969 16640 16716       22.36692415 2
17970 16640 16716       27.65818772 2
17971 15903 15429       29.65700309 1
17972 15903 15429       27.54978995 1
17973 16321 16142       24.91743424 1
17974 16321 16142       25.21406499 1
17975 16711 15191       25.62522773 2
17976 16711 15191       27.00844945 2
17977 16418 15727       24.50034149 2
17978 16418 15727       18.59537212 2
17979 16234 16055       24.07265455 2
17980 16234 16055       25.43332485 1
17981 16532 15335       21.72237088 1
17982 16532 15335       22.30250599 2
17983 15619 15931       29.23689797 2
17984 15619 15931       27.29016542 2
17985 16807 16398       28.36343211 1
17986 16807 16398       18.32637462 2
17987 15486 17091       21.39193471 2
17988 15486 17091       25.57850818 2
17989 16234 16771       23.46157454 1
17990 16234 16771       24.48948145 2
17991 17038 15810       15.47606204 2
17992 17038 15810       18.89725161 2
17993 15644 16169       27.37111809 2
17994 15644 16169       26.35396746 1
17995 15619 15838       31.62341126 1
17996 15619 15838       31.35751335 2
17997 15275 15507       24.51593539 1
17998 15275 15507       23.26257636 2
17999 16377 15759       16.59287675 2
18000 16377 15759       20.70644566 2
18001 16808 16074       32.13229747 2
18002 16808 16074       32.65755196 2
18003 16577 16363       23.51602184 2
18004 16577 16363       22.31918450 2
18005 15673 16330       25.59834445 1
18006 15673 16330       27.58546327 2
18007 15866 16341       27.17777240 1
18008 15866 16341       21.29311430 2
18009 15149 15457       17.28076442 2
18010 15149 15457       19.48856594 2
18011 16232 15238       19.50900999 2
18012 16232 15238       21.11393532 2
18013 16808 16397       32.51453525 1
18014 16808 16397       31.59325587 2
18015 16158 16389       34.95996979 1
18016 16158 16389       31.46569028 2
18017 16201 16399       29.40121768 2
18018 16201 16399       31.04701181 1
18019 16234 15596       25.81829963 1
18020 16234 15596       28.14484175 1
18021 15662 15670       30.01491473 2
18022 15662 15670       32.68789045 2
18023 15297 16148       32.43738057 1
18024 15297 16148       30.86340038 1
18025 15926 16176       17.00138601 2
18026 15926 16176       17.66132875 1
18027 16638 17077       33.18042395 1
18028 16638 17077       25.91184742 2
18029 16201 16536       27.84125720 2
18030 16201 16536       23.11284169 2
18031 16980 15358       17.52317586 2
18032 16980 15358       14.86496570 2
18033 15482 16096       22.88834789 2
18034 15482 16096       26.02577832 2
18035 16894 15602       34.72910742 1
18036 16894 15602       31.69655317 2
18037 16384 16733       22.63229169 1
18038 16384 16733       25.33213549 1
18039 16370 16010       21.98342578 1
18040 16370 16010       23.63994118 2
18041 16807 16622       17.64459952 2
18042 16807 16622       20.71536758 2
18043 16532 15992       24.96955973 2
18044 16532 15992       26.55944452 2
18045 16488 16495       29.72520447 1
18046 16488 16495       28.70392844 1
18047 16418 16919       25.46704286 2
18048 16418 16919       24.89563676 2
18049 15267 15624       21.62538209 2
18050 15267 15624       21.41789954 2
18051 15854 16872       28.45380175 2
18052 15854 16872       31.40804998 1
18053 15232 15300       22.10476916 2
18054 15232 15300       22.05922727 1
18055 16440 16899       24.49959197 2
18056 16440 16899       23.47248074 1
18057 15482 15279       21.94676014 2
18058 15482 15279       20.96789773 2
18059 16602 16058       22.77985134 2
18060 16602 16058       23.33239088 2
18061 16711 16699       28.05076115 2
18062 16711 16699       27.48111395 1
18063 15926 16071       15.29833744 2
18064 15926 16071       19.78627402 2
18065 15178 16017       28.77039782 2
18066 15178 16017       28.28769418 2
18067 15275 15480       16.60329103 2
18068 15275 15480       19.26427224 2
18069 15701 15157       18.08554072 2
18070 15701 15157       22.71482627 2
18071 15118 16902       16.16831759 2
18072 15118 16902       18.05980756 1
18073 16558 16285       23.66303486 2
18074 16558 16285       14.44088064 2
18075 15167 16056       28.50502911 1
18076 15167 16056       27.71888252 1
18077 16707 15579       18.59465722 2
18078 16707 15579       20.15512205 1
18079 16694 15948       23.08881290 2
18080 16694 15948       25.13819198 2
18081 15621 15491       23.08591395 2
18082 15621 15491       26.53342356 2
18083 15866 15956       18.20859558 2
18084 15866 15956       19.55912714 2
18085 16904 16503       20.75686034 2
18086 16904 16503       18.51672137 2
18087 17058 17045       21.15387241 1
18088 17058 17045       19.93715016 2
18089 15292 15540       22.20355217 1
18090 15292 15540       20.70153149 2
18091 15182 16316       34.72699825 1
18092 15182 16316       35.63500879 2
18093 15619 16814       28.19180986 2
18094 15619 16814       31.49365498 1
18095 16960 15803       34.16578434 2
18096 16960 15803       30.37004844 2
18097 16906 16678       28.99981064 2
18098 16906 16678       28.83077548 1
18099 16929 16596       30.53943314 2
18100 16929 16596       32.55529166 2
18101 15837 16429       23.09676843 2
18102 15837 16429       27.30692941 1
18103 15673 16390       24.31991584 2
18104 15673 16390       23.73046420 2
18105 16232 16348       18.73490471 2
18106 16232 16348       18.15271491 2
18107 16377 16192       13.83683608 1
18108 16377 16192       18.83550004 1
18109 16638 17009       24.54018315 2
18110 16638 17009       25.32398908 2
18111 16550 16826       18.44003308 2
18112 16550 16826       21.12093425 2
18113 16550 16189       16.54154222 2
18114 16550 16189       15.76846605 2
18115 16488 15390       23.16276748 2
18116 16488 15390       19.66567851 2
18117 17058 16932       25.59010332 1
18118 17058 16932       22.29503087 2
18119 17043 16981       17.47504387 1
18120 17043 16981       14.56250169 2
18121 15271 15590       26.26617809 2
18122 15271 15590       25.67154331 2
18123 15232 16381       21.52219503 2
18124 15232 16381       22.52151889 2
18125 16558 15543       26.19372933 2
18126 16558 15543       23.42001012 2
18127 16629 16520       23.31737166 2
18128 16629 16520       26.20591535 1
18129 16660 15310       27.20978234 1
18130 16660 15310       29.13600739 1
18131 16507 16702       22.00913519 2
18132 16507 16702       27.84963775 2
18133 15408 16226       29.42099315 2
18134 15408 16226       27.27001407 2
18135 16694 15618       24.13610751 1
18136 16694 15618       17.86073292 2
18137 16638 17061       22.61543393 2
18138 16638 17061       29.13431414 1
18139 15275 15406       23.39873376 2
18140 15275 15406       22.45644299 1
18141 16582 15478       31.19848468 1
18142 16582 15478       29.81096206 1
18143 16201 16131       23.80135700 2
18144 16201 16131       23.54540547 2
18145 15839 16386       27.73666710 1
18146 15839 16386       30.35091091 1
18147 16558 16717       18.79114817 2
18148 16558 16717       17.59316416 2
18149 15486 17035       32.51117141 2
18150 15486 17035       31.12243895 1
18151 16834 15328       27.38246312 2
18152 16834 15328       22.35009329 1
18153 16321 15725       20.86176815 1
18154 16321 15725       20.04913092 2
18155 16488 16632       18.41256444 2
18156 16488 16632       22.23499469 2
18157 15748 17007       31.56146588 2
18158 15748 17007       31.47905831 2
18159 16321 16513       18.07154111 1
18160 16321 16513       21.35583686 1
18161 16680 17032       29.15629345 2
18162 16680 17032       36.20546219 1
18163 16732 15783       25.40453208 1
18164 16732 15783       29.06776457 2
18165 16808 15153       33.57396770 1
18166 16808 15153       31.04419822 2
18167 16507 15797       23.06340848 2
18168 16507 15797       15.47025337 2
18169 15292 15539       19.15464728 2
18170 15292 15539       17.27343154 2
18171 16532 15682       21.66544359 2
18172 16532 15682       22.69078460 2
18173 15644 16647       23.61648169 2
18174 15644 16647       27.65757335 2
18175 15832 15260       25.55069730 1
18176 15832 15260       23.67247154 2
18177 16808 15920       35.10086296 2
18178 16808 15920       33.70694230 2
18179 15621 15573       28.20787438 1
18180 15621 15573       29.23746625 2
18181 15701 16335       27.62560340 1
18182 15701 16335       26.33504748 2
18183 16201 15995       24.28343014 1
18184 16201 15995       24.35649711 2
18185 16173 15146       25.77831547 2
18186 16173 15146       25.92400498 2
18187 16680 15900       18.20058083 1
18188 16680 15900       19.48954096 2
18189 15482 15575       23.16180165 2
18190 15482 15575       25.00728228 1
18191 16908 16752       32.06422910 2
18192 16908 16752       29.56600538 1
18193 16602 15910       27.93676117 1
18194 16602 15910       23.93244173 2
18195 16030 15959       28.86329198 1
18196 16030 15959       25.57688452 2
18197 16794 16889       22.93573096 2
18198 16794 16889       27.18764927 1
18199 16249 16768       22.26642259 2
18200 16249 16768       20.76150709 1
18201 15701 15981       15.32916805 2
18202 15701 15981       19.95857217 2
18203 16882 16069       23.89465740 1
18204 16882 16069       24.25703285 1
18205 15584 15916       21.63391825 2
18206 15584 15916       22.37253186 2
18207 16680 17098       27.08998021 1
18208 16680 17098       26.94321419 2
18209 16808 15921       37.35316033 1
18210 16808 15921       26.96518050 2
18211 15211 16822       29.11234987 2
18212 15211 16822       26.60897513 2
18213 16660 16967       39.18420795 1
18214 16660 16967       33.82287705 2
18215 15396 15116       18.24042041 2
18216 15396 15116       16.72036991 2
18217 16234 16867       26.00223507 2
18218 16234 16867       23.96533039 2
18219 15267 15666       26.93867070 2
18220 15267 15666       25.18051103 1
18221 16640 15164       24.20222156 2
18222 16640 15164       22.21138612 2
18223 15815 16458       41.19706762 2
18224 15815 16458       38.07157495 2
18225 16558 17012       15.50449511 2
18226 16558 17012       15.85858565 2
18227 16418 16166       24.81539335 2
18228 16418 16166       21.26924252 2
18229 16531 16298       16.65794042 2
18230 16531 16298       12.81741428 2
18231 15837 15541       30.39468773 2
18232 15837 15541       28.34185384 2
18233 15282 16306       22.73103594 1
18234 15282 16306       24.82849028 2
18235 16882 16437       22.92625200 2
18236 16882 16437       19.67021025 2
18237 16173 16119       33.79250580 2
18238 16173 16119       37.55347113 1
18239 16452 16915       24.11971796 2
18240 16452 16915       25.22577650 2
18241 16904 16162       29.96455102 1
18242 16904 16162       27.02918697 2
18243 15903 16737       27.88483364 2
18244 15903 16737       30.54987936 1
18245 17058 16892       25.83959079 1
18246 17058 16892       23.41002332 2
18247 16488 16252       21.94093354 2
18248 16488 16252       24.46432727 2
18249 16339 15859       24.69268951 1
18250 16339 15859       24.66880221 1
18251 16550 17017       15.54332802 2
18252 16550 17017       14.97984118 1
18253 16418 16830       17.09494156 2
18254 16418 16830       19.24820076 2
18255 16711 15218       26.02607291 1
18256 16711 15218       27.40265503 1
18257 16629 15360       19.63925630 2
18258 16629 15360       16.77049738 2
18259 16707 16914       29.16844217 2
18260 16707 16914       32.49296142 2
18261 16694 16524       18.42661050 2
18262 16694 16524       17.04014251 2
18263 16370 16400       26.20769392 2
18264 16370 16400       25.70423806 2
18265 17043 15374       22.96994822 2
18266 17043 15374       19.46395684 1
18267 16732 15469       26.50640734 2
18268 16732 15469       25.15146780 2
18269 16707 16036       34.01538861 1
18270 16707 16036       26.86260777 1
18271 16834 15183       22.07710110 1
18272 16834 15183       20.99638422 1
18273 15832 16144       25.41462187 2
18274 15832 16144       24.92322511 1
18275 15297 16088       25.25897492 1
18276 15297 16088       27.72015203 2
18277 15232 15744       23.55665640 2
18278 15232 15744       23.36162044 1
18279 15271 16077       25.85086119 2
18280 15271 16077       26.85064689 2
18281 16377 17095       16.07622454 2
18282 16377 17095       20.93715756 1
18283 15297 15323       28.60577280 2
18284 15297 15323       28.38621017 1
18285 16787 15517       26.45247784 2
18286 16787 15517       25.51218796 2
18287 15292 16484       20.72963664 1
18288 15292 16484       21.03720829 2
18289 15832 16178       24.28357575 2
18290 15832 16178       23.16897819 1
18291 16452 15160       27.86054270 2
18292 16452 15160       28.02534863 2
18293 16929 16382       26.39364869 1
18294 16929 16382       26.21329429 2
18295 16980 15357       16.23445161 1
18296 16980 15357       18.66560272 2
18297 16201 16535       20.70275928 1
18298 16201 16535       24.47579298 2
18299 16929 15130       31.25333723 2
18300 16929 15130       30.36804602 2
18301 16531 15364       17.54882326 1
18302 16531 15364       14.36338774 2
18303 16577 15483       25.22336893 2
18304 16577 15483       27.21572723 2
18305 15926 16554       23.83341943 2
18306 15926 16554       22.94650962 2
18307 15408 16562       21.35465525 2
18308 15408 16562       23.58732448 2
18309 16773 16185       29.51309687 2
18310 16773 16185       35.29628589 1
18311 16488 15591       20.86247482 1
18312 16488 15591       21.71136706 2
18313 16232 16463       17.53641840 1
18314 16232 16463       12.60218084 2
18315 15118 16287       16.16630936 2
18316 15118 16287       15.20324775 2
18317 16384 16204       21.96546172 2
18318 16384 16204       28.08121940 1
18319 15832 16576       28.45112647 2
18320 15832 16576       27.24849102 2
18321 15408 16745       22.82625571 2
18322 15408 16745       23.59416262 2
18323 16794 15446       27.48271568 2
18324 16794 15446       26.54591985 2
18325 15815 15220       22.97836412 2
18326 15815 15220       27.16312905 1
18327 15815 16301       35.27625640 2
18328 15815 16301       32.89785136 2
18329 16882 16945       20.13214459 1
18330 16882 16945       20.22634540 2
18331 15377 15105       25.53686004 2
18332 15377 15105       31.66155665 1
18333 17058 15296       23.59500357 1
18334 17058 15296       24.62258598 2
18335 16980 15849       23.15806036 2
18336 16980 15849       24.64213319 1
18337 16864 15359       26.61644230 2
18338 16864 15359       25.85368018 2
18339 15813 15545       29.10463238 2
18340 15813 15545       29.88460551 2
18341 15297 15568       35.44105427 2
18342 15297 15568       33.49611587 2
18343 15366 15216       20.22220516 2
18344 15366 15216       19.60235312 2
18345 16440 15256       25.04451836 2
18346 16440 15256       21.35622285 2
18347 17043 15719       16.72725827 1
18348 17043 15719       17.60301567 2
18349 15396 16325       18.07507359 2
18350 15396 16325       18.73094936 2
18351 15832 15563       14.70324448 2
18352 15832 15563       18.61678531 2
18353 16787 16349       27.38359774 2
18354 16787 16349       29.34778524 2
18355 16640 16104       23.22118716 2
18356 16640 16104       18.55585318 2
18357 16773 15852       28.80533997 1
18358 16773 15852       27.16305987 1
18359 15854 17034       36.14941516 2
18360 15854 17034       35.75604995 2
18361 16834 15847       29.03307101 2
18362 16834 15847       30.51069930 1
18363 15486 17092       26.44551675 2
18364 15486 17092       19.18919526 2
18365 15282 16774       34.32131608 2
18366 15282 16774       33.99750850 2
18367 15178 16362       23.91101252 2
18368 15178 16362       21.15176996 2
18369 16370 15456       26.12604007 2
18370 16370 15456       30.51857884 1
18371 15621 15646       22.31425909 1
18372 15621 15646       20.25681633 2
18373 16206 16841       27.94722231 2
18374 16206 16841       25.03651501 1
18375 15866 15844       15.31426978 1
18376 15866 15844       13.47208921 1
18377 16808 15919       32.73002227 1
18378 16808 15919       31.87454089 1
18379 15109 15467       28.27198132 2
18380 15109 15467       27.46764125 2
18381 16834 15906       24.16703188 2
18382 16834 15906       26.36687667 2
18383 16030 16777       26.71479320 2
18384 16030 16777       22.18704654 1
18385 16707 16403       18.90084839 2
18386 16707 16403       25.29597213 2
18387 16732 16101       25.13067219 2
18388 16732 16101       23.26152668 2
18389 16638 15713       20.40757488 2
18390 16638 15713       23.96714036 2
18391 15408 15402       19.16605533 2
18392 15408 15402       23.70167823 2
18393 16773 16194       32.13381164 2
18394 16773 16194       32.66511151 2
18395 15482 15472       23.99560170 2
18396 15482 15472       22.67751750 1
18397 16158 15117       27.83772174 1
18398 16158 15117       30.27524456 1
18399 16577 16364       20.45026618 1
18400 16577 16364       24.06138347 2
18401 15584 15754       29.43089664 2
18402 15584 15754       22.67796486 2
18403 16750 16978       20.47792281 2
18404 16750 16978       19.53453049 2
18405 15815 16436       43.21700472 2
18406 15815 16436       37.54241527 2
18407 16158 16675       29.35507994 2
18408 16158 16675       30.90736553 2
18409 16507 16326       22.41452192 2
18410 16507 16326       22.38502465 2
18411 16694 16557       21.05152193 1
18412 16694 16557       17.68744275 1
18413 15854 15258       36.14850584 1
18414 15854 15258       30.28341051 2
18415 15167 17052       26.90581122 2
18416 15167 17052       26.40575866 2
18417 16206 17087       28.82024965 2
18418 16206 17087       24.96259949 2
18419 15673 15861       14.94522469 1
18420 15673 15861       18.09223712 1
18421 16201 16375       21.67954081 2
18422 16201 16375       26.92457120 2
18423 16531 15247       18.88194057 2
18424 16531 15247       19.94946995 2
18425 15864 16410       29.38042379 2
18426 15864 16410       31.75580440 2
18427 16773 15689       27.71430504 2
18428 16773 15689       26.51688312 1
18429 15282 15194       30.73031711 2
18430 15282 15194       26.72170764 2
18431 16960 16705       22.65717712 2
18432 16960 16705       22.80617303 2
18433 16807 15188       24.54989978 2
18434 16807 15188       21.71748688 2
18435 15619 16416       28.70699208 2
18436 15619 16416       28.42061728 2
18437 15211 15980       31.93209183 2
18438 15211 15980       32.06765793 2
18439 16485 16248       19.76350927 2
18440 16485 16248       16.47986422 2
18441 15408 16875       25.72980575 2
18442 15408 16875       20.40427047 1
18443 16960 16417       18.80207759 1
18444 16960 16417       17.32489964 2
18445 16550 16111       22.30567082 2
18446 16550 16111       19.75508338 2
18447 16249 15388       32.17623824 1
18448 16249 15388       30.58420685 1
18449 16190 15939       17.93644634 2
18450 16190 15939       19.66503380 2
18451 16531 15107       18.05182345 2
18452 16531 15107       14.11735111 1
18453 16750 17041       20.73155891 1
18454 16750 17041       21.95114870 2
18455 15832 16661       23.19166832 2
18456 15832 16661       23.20179827 1
18457 15864 16446       30.81134733 2
18458 15864 16446       33.83574241 2
18459 15292 16942       24.67789557 2
18460 15292 16942       21.74220499 2
18461 15149 16601       22.26639539 2
18462 15149 16601       23.82270789 2
18463 16707 15935       21.66785922 2
18464 16707 15935       21.37826307 2
18465 16904 15578       22.16021740 2
18466 16904 15578       20.51655248 2
18467 15267 16454       35.15269900 1
18468 15267 16454       31.49074841 1
18469 16507 16543       31.07651851 1
18470 16507 16543       29.28550219 1
18471 15839 16254       30.73001897 1
18472 15839 16254       32.06529199 2
18473 16253 16271       37.17575388 1
18474 16253 16271       33.26957447 2
18475 15748 15794       31.21238234 2
18476 15748 15794       32.35624271 2
18477 16794 16164       22.96120762 2
18478 16794 16164       22.87288193 2
18479 16834 15884       17.00929297 2
18480 16834 15884       23.14979850 2
18481 15813 15714       26.41271477 1
18482 15813 15714       30.66052970 2
18483 16339 15349       28.41972372 2
18484 16339 15349       25.32154913 2
18485 16582 16947       28.53023596 2
18486 16582 16947       33.17682634 2
18487 15267 15623       24.06235676 1
18488 15267 15623       25.36306387 1
18489 16253 16401       33.77039898 2
18490 16253 16401       31.97627331 2
18491 16732 16710       33.07197892 1
18492 16732 16710       28.44856769 2
18493 15149 16302       25.59102575 2
18494 15149 16302       25.08768824 2
18495 16834 15101       29.77870755 2
18496 16834 15101       33.44441621 1
18497 16488 16537       23.96069433 2
18498 16488 16537       27.10920093 2
18499 16680 15985       20.38776259 2
18500 16680 15985       19.90793287 2
18501 15271 16730       19.76568361 2
18502 15271 16730       22.56199608 2
18503 16707 16667       26.92637516 1
18504 16707 16667       22.43642225 2
18505 16894 15192       37.35860009 2
18506 16894 15192       29.37729641 2
18507 16807 16019       21.22606969 2
18508 16807 16019       18.78571811 2
18509 15292 16049       24.31771613 2
18510 15292 16049       27.01785899 2
18511 16960 15612       22.22774400 2
18512 16960 15612       20.48903100 2
18513 15621 15863       30.64264092 2
18514 15621 15863       32.65184680 2
18515 15926 16072       13.47881135 2
18516 15926 16072       14.33594970 1
18517 16787 16971       15.26831004 2
18518 16787 16971       20.89752291 1
18519 16929 15562       27.22142398 1
18520 16929 15562       30.42878323 1
18521 16639 15423       29.42598575 2
18522 16639 15423       29.64440196 1
18523 15275 16682       23.67987457 2
18524 15275 16682       23.40955468 2
18525 15808 15892       28.17377564 2
18526 15808 15892       25.90196335 2
18527 16711 16955       24.43323705 2
18528 16711 16955       29.61310490 2
18529 17058 15968       27.51878794 2
18530 17058 15968       29.59730614 2
18531 16531 16365       15.67258488 2
18532 16531 16365       16.27024131 1
18533 17058 15537       29.11068824 2
18534 17058 15537       26.82967492 2
18535 16834 15184       17.54631003 1
18536 16834 15184       14.10009695 2
18537 16711 16428       23.54999220 2
18538 16711 16428       22.90234402 1
18539 17085 16244       24.04719822 2
18540 17085 16244       27.39365139 2
18541 16384 17003       22.15514166 2
18542 16384 17003       24.04228822 2
18543 16750 17042       24.66060468 2
18544 16750 17042       21.75776008 2
18545 15178 16018       21.32284731 1
18546 15178 16018       22.70223493 2
18547 15866 15381       16.61297675 1
18548 15866 15381       21.95927982 1
18549 16030 16245       22.13104049 2
18550 16030 16245       20.64569234 2
18551 15673 16407       29.06254437 2
18552 15673 16407       28.52563732 2
18553 15864 16818       32.26358039 2
18554 15864 16818       33.39292676 2
18555 16577 16319       24.00054050 2
18556 16577 16319       21.44491969 1
18557 15701 16721       27.30233146 2
18558 15701 16721       26.08976754 2
18559 16253 16422       37.30110629 2
18560 16253 16422       34.06536712 2
18561 15292 15535       23.85763283 2
18562 15292 15535       25.31019949 2
18563 16894 15601       35.53802679 1
18564 16894 15601       33.62431897 2
18565 16440 16450       25.79648094 2
18566 16440 16450       23.68405033 2
18567 15813 15213       36.04041355 2
18568 15813 15213       30.28138287 1
18569 15926 16545       17.70695285 2
18570 15926 16545       19.50285241 2
18571 16882 16124       23.05408622 1
18572 16882 16124       21.04228642 2
18573 15903 15504       24.48604088 1
18574 15903 15504       24.01805403 2
18575 16452 16898       23.50195960 1
18576 16452 16898       27.26831141 1
18577 15149 15656       19.90242894 1
18578 15149 15656       16.15746546 2
18579 15366 16211       23.52800144 1
18580 15366 16211       24.81375828 2
18581 15866 15135       16.04705095 2
18582 15866 15135       13.19813969 2
18583 15109 15779       28.71313250 2
18584 15109 15779       27.14311875 1
18585 16906 16760       30.07456090 2
18586 16906 16760       30.43066660 2
18587 15396 16855       19.11881112 1
18588 15396 16855       15.94808388 2
18589 15839 16655       28.99239954 1
18590 15839 16655       24.86739661 2
18591 16711 16956       31.33802748 2
18592 16711 16956       28.02365084 1
18593 15839 15710       27.24539081 2
18594 15839 15710       24.96907371 2
18595 17085 15871       32.32860505 2
18596 17085 15871       32.90956017 2
18597 16639 15627       27.86987971 2
18598 16639 15627       31.36588098 2
18599 16232 16876       20.97701096 2
18600 16232 16876       17.64445371 2
18601 16550 16059       17.76614393 2
18602 16550 16059       15.50849336 2
18603 15662 15340       27.48804071 2
18604 15662 15340       31.85028780 1
18605 16773 16487       28.82365907 1
18606 16773 16487       27.79079883 2
18607 15839 16623       28.95884850 2
18608 15839 16623       26.51403396 2
18609 16190 16270       26.23959979 2
18610 16190 16270       27.01968416 1
18611 16929 15561       25.57632240 2
18612 16929 15561       27.65752494 2
18613 15182 16414       24.66135194 2
18614 15182 16414       26.56044598 2
18615 16638 16412       20.61206472 2
18616 16638 16412       23.59399887 2
18617 16960 15804       29.18975019 2
18618 16960 15804       31.33849985 2
18619 15701 16817       24.28466724 2
18620 15701 16817       29.13676333 1
18621 16895 16997       26.77610514 2
18622 16895 16997       29.56761998 2
18623 16787 15305       24.71066131 2
18624 16787 15305       27.94240168 2
18625 16773 16186       32.91065888 2
18626 16773 16186       31.51689134 1
18627 15167 16862       26.56468735 2
18628 15167 16862       25.75311339 2
18629 16253 15825       33.18611334 2
18630 16253 15825       29.65785410 2
18631 16532 15365       24.13635190 2
18632 16532 15365       22.23152406 1
18633 17085 15110       30.30453384 2
18634 17085 15110       33.11706252 2
18635 15673 16294       26.87842881 1
18636 15673 16294       28.31875285 1
18637 15808 16824       23.78280092 2
18638 15808 16824       21.42755062 2
18639 15292 16050       20.23768025 2
18640 15292 16050       25.67874980 2
18641 16377 15144       16.70169021 2
18642 16377 15144       18.58397009 2
18643 15673 17055       27.73404515 2
18644 15673 17055       29.86338745 1
18645 16452 16916       27.20322254 1
18646 16452 16916       21.00441010 2
18647 17058 17046       25.26084823 1
18648 17058 17046       24.11432903 2
18649 16787 17064       26.50752047 2
18650 16787 17064       26.97863642 2
18651 15662 15179       25.06626892 1
18652 15662 15179       33.42491480 2
18653 16384 16109       11.98605928 2
18654 16384 16109       15.79883988 2
18655 16787 15777       21.71144594 2
18656 16787 15777       27.79292797 1
18657 16206 15638       22.98091935 2
18658 16206 15638       26.40285214 2
18659 16529 15347       16.18397678 1
18660 16529 15347       11.94318440 2
18661 16339 15526       26.07309622 2
18662 16339 15526       26.50713434 2
18663 16201 16132       23.67898609 2
18664 16201 16132       21.82524774 2
18665 15673 15617       23.92604823 1
18666 15673 15617       22.89432023 2
18667 15932 15293       25.92162431 2
18668 15932 15293       23.01037321 2
18669 15297 16277       30.25177791 2
18670 15297 16277       29.29960265 2
18671 16895 16970       19.58874746 2
18672 16895 16970       16.30993146 1
18673 16864 15236       21.78735465 1
18674 16864 15236       24.02308129 2
18675 16485 16860       31.71234132 1
18676 16485 16860       25.70859055 2
18677 15377 16935       26.81660427 2
18678 15377 16935       26.95860737 2
18679 16807 16139       24.27998671 2
18680 16807 16139       21.58452938 2
18681 16253 16272       38.08093781 1
18682 16253 16272       35.83073518 2
18683 16660 15990       37.70596395 2
18684 16660 15990       29.93992845 2
18685 15815 16755       38.35616603 1
18686 15815 16755       34.77846045 2
18687 16253 15822       30.59462516 2
18688 16253 15822       36.44195548 2
18689 16773 15567       26.85471926 2
18690 16773 15567       33.45597878 1
18691 16234 16534       27.57199727 1
18692 16234 16534       25.58301596 2
18693 15808 15930       38.51877444 1
18694 15808 15930       36.68366281 1
18695 15866 15870       15.26142113 2
18696 15866 15870       17.05748537 2
18697 16377 16064       22.60186909 2
18698 16377 16064       21.06960141 2
18699 15149 15389       19.81360436 2
18700 15149 15389       21.70291589 2
18701 15182 15261       33.46458026 2
18702 15182 15261       28.98088693 2
18703 15149 15655       18.01336092 2
18704 15149 15655       21.65968081 2
18705 15178 15569       23.71550690 2
18706 15178 15569       20.22701564 2
18707 16807 15941       23.40758748 2
18708 16807 15941       27.96569365 2
18709 16750 15332       21.90222368 2
18710 16750 15332       19.84586491 2
18711 16894 15998       29.81950769 2
18712 16894 15998       28.31414493 2
18713 15813 17025       34.35541938 2
18714 15813 17025       33.39400315 2
18715 16834 16552       20.83770074 2
18716 16834 16552       14.97684600 2
18717 16232 15551       16.60874148 2
18718 16232 15551       14.93360699 1
18719 15903 15738       25.08192656 2
18720 15903 15738       22.37900037 2
18721 16908 16279       25.52722544 2
18722 16908 16279       22.50053945 2
18723 15486 16887       19.36821476 2
18724 15486 16887       21.66598542 2
18725 16173 15869       25.20634034 2
18726 16173 15869       26.73865540 1
18727 16485 16122       21.92136278 2
18728 16485 16122       24.13902833 1
18729 16980 15796       21.23633919 2
18730 16980 15796       20.38109332 2
18731 16190 16042       30.56292671 1
18732 16190 16042       24.24405527 2
18733 16807 15120       25.30247639 1
18734 16807 15120       24.44506838 2
18735 15866 15685       16.47818320 2
18736 15866 15685       14.25605046 2
18737 15864 16379       28.58949467 2
18738 15864 16379       29.52253569 1
18739 16794 16163       26.65497038 2
18740 16794 16163       29.92846234 1
18741 15482 15394       21.30837015 1
18742 15482 15394       19.89055082 2
18743 15808 16783       25.88119811 2
18744 15808 16783       25.17133812 2
18745 16158 15474       33.84979870 2
18746 16158 15474       34.88734151 2
18747 16384 16993       27.38540144 2
18748 16384 16993       23.35009977 1
18749 15644 16903       25.09110053 2
18750 15644 16903       25.98631682 2
18751 15167 15828       46.76443741 2
18752 15167 15828       36.94965488 2
18753 15837 15620       29.11582934 2
18754 15837 15620       23.40193879 2
